song_name,song_popularity,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,audio_valence,artist_name,playlist
Earth Angel,0.58,0.9016063249382043,0.49544072948328266,0.27048991412223305,0.0,0.10070834616569141,0.7273808638762918,0.029861849096705632,0.2986158684043282,0.49390243902439024,The Penguins,Doo-Wop Dee Doo
In the Still of the Night,0.43,0.841365299390166,0.5167173252279635,0.3747056406761997,0.0,0.1058412893953393,0.6741258394667063,0.03156216790648247,0.29319324193827945,0.2754065040650407,The Five Satins,Doo-Wop Dee Doo
Mama Said,0.52,0.7068270089995474,0.6119554204660588,0.5911536881344382,0.0,0.47028025870033874,0.7903749411444007,0.06524973432518598,0.5800559595242615,0.842479674796748,The Shirelles,Doo-Wop Dee Doo
16 Candles,0.41,0.7359435046810991,0.5987841945288753,0.47190684717364945,0.0,0.0891078944666872,0.8391445493519689,0.027736450584484595,0.4708564778514183,0.6371951219512195,The Crests,Doo-Wop Dee Doo
Come Softly To Me,0.52,0.933734871897158,0.6089159067882473,0.09412483841552013,0.00028585757271815446,0.10686787804126875,0.5028126781156296,0.03974495217853348,0.5074942843701251,0.6829268292682927,The Fleetwoods,Doo-Wop Dee Doo
Silhouettes,0.42,0.8564255557771756,0.4336372847011145,0.4027637209022676,0.0,0.3203983163946207,0.65739845860283,0.04112646121147715,0.3221097896152989,0.7032520325203253,The Rays,Doo-Wop Dee Doo
Maybe,0.4,0.8323291455579603,0.2553191489361702,0.4608840299419799,0.0004563691073219659,0.07073195770454778,0.8375585458330236,0.04017003188097769,0.853407505839434,0.38821138211382117,The Chantels,Doo-Wop Dee Doo
Speedoo,0.39,0.7499997439756414,0.49544072948328266,0.6402553285300572,2.3470411233701105e-06,0.1099476439790576,0.7735732163655739,0.04505844845908608,0.5202048547776063,0.9613821138211381,The Cadillacs,Doo-Wop Dee Doo
Blue Moon,0.44,0.9829317094280559,0.4873353596757852,0.21537582796388527,0.02066198595787362,0.09968175751976183,0.42618888310658437,0.04144527098831031,0.5175100487788773,0.83739837398374,The Marcels,Doo-Wop Dee Doo
My True Story,0.02,0.7710841029174548,0.2573454913880446,0.46489232711713246,0.0,0.3111590185812545,0.776819567318415,0.03453772582359193,0.7566998737196576,0.6524390243902439,The Jive Five,Doo-Wop Dee Doo
When You Dance,0.42,0.8493974361299045,0.5369807497467072,0.3456454861563436,0.0,0.20439379940457858,0.6847818006096201,0.052816153028692886,0.5550970212695713,0.785569105691057,The Turbans,Doo-Wop Dee Doo
You Belong To Me,0.37,0.8965862394758678,0.3262411347517731,0.35967452626937757,2.9287863590772316e-06,0.08202443280977313,0.7518400118950264,0.02901168969181722,0.402900321065707,0.38414634146341453,The Duprees,Doo-Wop Dee Doo
Little Darlin',0.53,0.4969874366738809,0.6281661600810537,0.533033379094726,0.1855566700100301,0.32450467097833885,0.6777934726042673,0.04187035069075452,0.6329905331011315,0.8231707317073171,The Diamonds,Doo-Wop Dee Doo
Barbara Ann,0.02,0.7429716243283703,0.24518743667679838,0.5560810878518534,0.0,0.20952674263422646,0.7293633682749734,0.04388947927736451,0.674068785645309,0.6636178861788619,The Regents,Doo-Wop Dee Doo
Sincerely,0.43,0.9929718803527289,0.49746707193515705,0.08741094064713958,0.019257773319959877,0.10892105533312801,0.5559933586102644,0.03209351753453773,0.3314074893321998,0.4329268292682927,The Moonglows,Doo-Wop Dee Doo
Tears On My Pillow,0.52,0.9116464958628773,0.4376899696048632,0.20134678785085117,0.0,0.1735961400266913,0.6009466458503705,0.030074388947927737,0.4130192556888056,0.6514227642276422,Little Anthony & The Imperials,Doo-Wop Dee Doo
Baby It's You,0.36,0.6987948722598089,0.4802431610942249,0.4197989838966661,0.09247743229689068,0.2434041679499025,0.7340470349168587,0.030393198724760893,0.3321503148754942,0.48373983739837395,The Spaniels,Doo-Wop Dee Doo
Gee,0.4,0.8062247011538104,0.5775075987841944,0.43382802400970005,0.0,0.2259521609690996,0.6813619805218942,0.05047821466524974,0.3341064221395026,0.7703252032520326,The Crows,Doo-Wop Dee Doo
Oh What A Nite,0.36,0.6837346158727994,0.26139817629179335,0.2945396971731484,0.0,0.18899496971563495,0.6868634302282358,0.03219978746014878,0.29750575689796055,0.2723577235772358,The Dells,Doo-Wop Dee Doo
Life Is But A Dream,0.45,0.7971885473216047,0.2502532928064843,0.26648161694708045,2.0461384152457373e-06,0.09557540293604352,0.580873788813719,0.06301806588735388,0.7252742264297328,0.3384146341463414,The Harptones,Doo-Wop Dee Doo
Who's That Knocking,0.36,0.8293170942805583,0.5126646403242148,0.7795436553666089,0.00046639919759277834,0.5924443075659583,0.8159244665824101,0.04580233793836345,0.465916687988511,0.9308943089430894,The Genies,Doo-Wop Dee Doo
Whispering Bells,0.4,0.7429716243283703,0.5390070921985816,0.6482719228803624,0.0004553660982948846,0.48773226568114153,0.6203751889574505,0.08076514346439957,0.524901162934656,0.6544715447154472,The Del-Vikings,Doo-Wop Dee Doo
Peanuts,0.35,0.6827305987803322,0.5572441742654509,0.6222179912418707,0.034002006018054164,0.38302022379632483,0.7106534830124154,0.0434643995749203,0.5737336887891118,0.8434959349593496,Little Joe & The Thrillers,Doo-Wop Dee Doo
Smoke Gets In Your Eyes,0.45,0.9287147864348215,0.3232016210739615,0.26648161694708045,6.058174523570712e-05,0.5483009957909866,0.685872178028895,0.03273113708820404,0.46735694418078716,0.26321138211382117,The Platters,Doo-Wop Dee Doo
A Casual Look,0.36,0.701806923537211,0.3606889564336373,0.482929664405319,0.0,0.18386202648598707,0.8082422620375189,0.05759829968119023,0.8458636997664225,0.6707317073170732,The Six Teens,Doo-Wop Dee Doo
At My Front Door,0.37,0.7560238465304453,0.5177304964539007,0.41679276101530166,0.0,0.08151113848680834,0.6159641166703839,0.03506907545164719,0.7198639803894056,0.975609756097561,The El Dorados,Doo-Wop Dee Doo
Zoom Zoom Zoom,0.37,0.7138551286468184,0.4812563323201621,0.47090477287986127,0.0,0.27420182732778964,0.7350382871161996,0.050903294367693946,0.47873042861033843,0.8892276422764228,The Collegians,Doo-Wop Dee Doo
Hey Senorita,0.36,0.8333331626504276,0.5997973657548127,0.7073943062138628,0.0,0.23724463607432503,0.7006170544940896,0.06705632306057387,0.6358627918685364,0.9471544715447155,The Penguins,Doo-Wop Dee Doo
Heart And Soul,0.39,0.8744978634415871,0.5845997973657548,0.15224514745523235,0.0,0.11610717585463506,0.5883577429187421,0.04580233793836345,0.42900651210392954,0.5914634146341464,The Four Aces,Doo-Wop Dee Doo
"Buzz, Buzz, Buzz",0.36,0.7349394875886318,0.585612968591692,0.468900624292285,4.393179538615848e-06,0.18488861513191665,0.7224741654895547,0.43039319872476095,0.717652010993818,0.9776422764227642,The Hollywood Flames,Doo-Wop Dee Doo
Could This Be Magic,0.39,0.7208832482940896,0.34954407294832823,0.30355836581724166,0.0,0.07699414844471822,0.719252595841697,0.031455897980871415,0.4535032477983476,0.5619918699186991,The Dubs,Doo-Wop Dee Doo
Daddy's Home,0.45,0.9427710257293637,0.49949341438703143,0.12218291864158809,8.605817452357071e-06,0.13766553741915616,0.6168810249547741,0.03889479277364506,0.5969015921227477,0.2774390243902439,Shep,Doo-Wop Dee Doo
Little Girl Of Mine,0.42,0.4477905991429831,0.4468085106382979,0.589149539546862,0.0,0.14690483523252235,0.7415309890218819,0.07980871413390012,0.8242433496479833,0.9766260162601625,The Cleftones,Doo-Wop Dee Doo
Idfc,0.8,0.6134534194000881,0.6382978723404256,0.49996492739971743,4.0521564694082246e-05,0.10481470074940971,0.7437613064703986,0.06493092454835282,0.5978548849033088,0.3201219512195122,Blackbear,Down In The Dumps
This Town (feat. Sasha Sloan),0.72,0.5080316246910213,0.745694022289767,0.4488591384165222,6.649949849548645e-05,0.10789446668719833,0.7635615691522316,0.06726886291179596,0.6106479914822671,0.4949186991869919,Kygo,Down In The Dumps
ocean eyes,0.84,0.8192769233558853,0.5177304964539007,0.362680749150742,0.03179538615847542,0.07401704137152243,0.7711446484771888,0.04357066950053124,0.5979415478833598,0.1717479674796747,Billie Eilish,Down In The Dumps
You Are The Reason,0.1,0.9176705984176812,0.3302938196555218,0.22539657090176668,0.0,0.1232932963761421,0.7712189923921394,0.03124335812964931,0.7058369580468641,0.2459349593495935,Calum Scott,Down In The Dumps
Unsteady,0.78,0.17871401836174572,0.3941236068895643,0.6653071858747608,0.0007342026078234705,0.10686787804126875,0.8078457611577826,0.06843783209351753,0.4830635776128889,0.20223577235772347,X Ambassadors,Down In The Dumps
idontwannabeyouanymore,0.86,0.7399595730509684,0.48936170212765956,0.4117823895463609,0.0,0.10686787804126875,0.7510470101355537,0.042720510095642934,0.7022301273533125,0.25101626016260165,Billie Eilish,Down In The Dumps
"i hate u, i love u (feat. olivia o'brien)",0.83,0.6897587184276033,0.49848024316109424,0.2744982112973856,0.0,0.09146904835232512,0.6286521448219463,0.3188097768331562,0.3821424739392038,0.18292682926829268,gnash,Down In The Dumps
Somebody Else,0.75,0.2028104285809609,0.6190476190476191,0.7995851412423718,0.02778335005015045,0.1140539985627759,0.8189973484003668,0.06811902231668439,0.41696448468541336,0.5182926829268293,The 1975,Down In The Dumps
Unknown (To You),0.65,0.88453803436626,0.3161094224924012,0.5480644935015482,0.0008074222668004012,0.11816035314649422,0.8336430996456273,0.04580233793836345,0.534925180960556,0.2540650406504065,Jacob Banks,Down In The Dumps
the broken hearts club,0.71,0.8042166669688757,0.6281661600810537,0.2875251771166314,0.0,0.34093008931321217,0.727009144301539,0.13071200850159406,0.41426967868668446,0.7022357723577235,gnash,Down In The Dumps
Tequila,0.73,0.03132430918754555,0.49544072948328266,0.5811329451965568,0.0,0.1232932963761421,0.8186999727405645,0.029861849096705632,0.3549715662889261,0.5020325203252033,Dan + Shay,Down In The Dumps
If We Have Each Other,0.77,0.7038149577221454,0.662613981762918,0.5791287966089805,0.0,0.30089313212195873,0.822912794587763,0.07736450584484592,0.714325803283289,0.8678861788617888,Alec Benjamin,Down In The Dumps
Always Remember Us This Way,0.79,0.3002000865502894,0.5481256332320162,0.5220105618630565,0.0,0.7833897957088595,0.812108145614948,0.04675876726886291,0.535878473741117,0.25914634146341464,Lady Gaga,Down In The Dumps
Million Reasons - Recorded at Sound Stage Studios Nashville,0.68,0.03232832628001286,0.6028368794326241,0.5420520477388194,0.0,0.09660199158197309,0.8010556835922981,0.030499468650371946,0.536691455030167,0.22052845528455284,Dan + Shay,Down In The Dumps
Olancha Farewell,0.69,0.9959839316301308,0.19858156028368795,0.005812030903971221,0.9197592778335005,0.09660199158197309,0.11183802939062766,0.04697130712008502,0.29764606838947166,0.05386178861788618,Harold Budd,Dreamy Vibes
Patterns,0.52,0.9728915385033827,0.08794326241134752,0.030994157906867215,0.946840521564694,0.06611230879786471,0.368076722920229,0.04123273113708821,0.33241443062422105,0.04034552845528455,Steve Gibbs,Dreamy Vibes
Unseen Forces,0.51,0.9166665813252138,0.10233029381965542,0.06546551361317929,0.950852557673019,0.04660712452520275,0.4591975813446336,0.04123273113708821,0.710236135986596,0.03556910569105692,Justin Walter,Dreamy Vibes
Wav1,0.49,0.9969879487225981,0.11955420466058764,0.11116010140991843,0.9047141424272819,0.09146904835232512,0.32282606002032066,0.051859723698193416,0.31826773083303755,0.1636178861788618,Terekke,Dreamy Vibes
Tasogare,0.55,0.9518071795615693,0.2573454913880446,0.08199973946068362,0.9097291875626881,0.061800636484960474,0.37588283399003786,0.036556854410201914,0.4321635206629305,0.05813008130081301,Idealism,Dreamy Vibes
Last Forever,0.5,0.9036143591231389,0.3302938196555218,0.024079845279729038,0.9317953861584755,0.09660199158197309,0.3182662999033529,0.04112646121147715,0.3519301083699931,0.11077235772357724,4lienetic,Dreamy Vibes
Ab Ovo,0.23,0.9959839316301308,0.398176291793313,0.041916767709157955,0.9277833500501504,0.07206652294425625,0.32317299829008994,0.03623804463336876,0.5587905149431738,0.040040650406504064,Joep Beving,Dreamy Vibes
OMBLEH,0.1,0.9919678632602615,0.36271529888551163,0.06586634333069454,0.9287863590772317,0.0852068576121548,0.24612792109632498,0.03783209351753454,0.5310336004754084,0.1636178861788618,Martin Kohlstedt,Dreamy Vibes
Notes,0.52,0.9789156410581866,0.28470111448834856,0.012355576042407786,0.9237713139418255,0.37378092598295865,0.13684236611899978,0.03942614240170032,0.28288447412078344,0.04339430894308943,Alaskan Tapes,Dreamy Vibes
Nordlicht,0.5,0.887550085643662,0.14184397163120568,0.024681089856001922,0.9207622868605818,0.09865516887383224,0.21916586127425472,0.055047821466524975,0.42199506433694567,0.03953252032520325,Flug 8,Dreamy Vibes
savepoint,0.53,0.9678714530410463,0.22897669706180346,0.23641938813343621,1.0,0.2208192177394517,0.3861670755581989,0.04357066950053124,0.4726021178781601,0.08079268292682927,Borealism,Dreamy Vibes
Colonizadores,0.5,0.989959829075327,0.35460992907801414,0.2654795426532923,0.8936810431293881,0.09352222564418436,0.4774366218125047,0.03262486716259299,0.5446561955777118,0.13922764227642268,Lucho Ripley,Dreamy Vibes
Everything Passes,0.49,1.0,0.3100303951367781,0.15925966751174933,0.9458375125376128,0.06508572015193513,0.43862909820831164,0.04771519659936239,0.2800411030133956,0.08526422764227642,Grøn,Dreamy Vibes
Swimmimg Off That Sombre Shore,0.5,0.9347388889896253,0.18642350557244175,0.18431152485645286,0.966900702106319,0.09557540293604352,0.42437984784278737,0.043358129649309254,0.4972432918726632,0.04054878048780488,Halftribe,Dreamy Vibes
III Encounter,0.49,0.9728915385033827,0.09746707193515704,0.25846502259677534,0.8916750250752257,0.08397495123703934,0.46301390231209577,0.05005313496280553,0.3513069602753406,0.03709349593495935,Gossamer,Dreamy Vibes
Penarth Pier,0.51,0.989959829075327,0.2036474164133739,0.07708957542112173,0.9117352056168506,0.07873934914279847,0.3088246227046316,0.04697130712008502,0.5901377528701953,0.038008130081300814,Smoky,Dreamy Vibes
"Fly, Little Blackbird",0.27,0.9698794872259808,0.24316109422492402,0.14422855310492722,0.6078234704112336,0.4025254080689867,0.4171932693975664,0.034750265674814027,0.5791109203608481,0.036178861788617886,Borealism,Dreamy Vibes
The Only Thing Left,0.49,0.9728915385033827,0.1894630192502533,0.02357880813283497,0.7301905717151455,0.07904732573657737,0.13072138378807024,0.03560042507970245,0.29149712361442404,0.031402439024390244,kwajbasket,Dreamy Vibes
Float,0.48,0.3795174368552063,0.18642350557244175,0.17930115338751215,0.9187562688064193,0.11097423262498718,0.3827720367754566,0.04197662061636557,0.33805165113611035,0.06788617886178862,charlie dreaming,Dreamy Vibes
Milius Space Cannon,0.49,0.9738955555958501,0.13880445795339402,0.1893218963253936,0.8525576730190572,0.07863669027820552,0.4349119024607835,0.03676939426142402,0.3057181059599369,0.043292682926829265,Lucho Ripley,Dreamy Vibes
Last Dream Before Sunrise,0.5,0.9497991453766348,0.11955420466058764,0.29554177146693655,0.9749247743229689,0.10173493481162098,0.3701583525388447,0.07832093517534539,0.2553751681674494,0.18699186991869918,Poemme,Dreamy Vibes
Words,0.49,0.9779116239657193,0.06686930091185411,0.01656428807631798,0.9067201604814443,0.08592546966430552,0.1628875176566798,0.06397449521785335,0.25561864987330696,0.03170731707317073,Christopher Willits,Dreamy Vibes
Seeming,0.53,0.44979863332791753,0.17021276595744683,0.2233924223141903,0.8014042126379138,0.08777332922697874,0.5052660273089981,0.044739638682252926,0.2836396800897994,0.039634146341463415,Helios,Dreamy Vibes
Only Questions,0.48,1.0,0.4103343465045593,0.007705951319230708,0.9117352056168506,0.08438558669541114,0.05052908086139819,0.04293304994686504,0.3170255614523064,0.5091463414634146,Olivia Belli,Dreamy Vibes
Luke's Tree,0.49,0.9226906838800176,0.18135764944275581,0.11817462146643552,0.8615847542627885,0.07689148958012525,0.37283473347706486,0.053560042507970244,0.30929192218489754,0.0725609756097561,Paddy Mulcahy,Dreamy Vibes
Sleep Navigator,0.48,0.9357429060820927,0.19047619047619047,0.4117823895463609,0.8946840521564694,0.16333025356739558,0.5889029316283796,0.0842720510095643,0.3587558497511534,0.1361788617886179,Yamaneko,Dreamy Vibes
brookes was here2a,0.48,0.8373492310202969,0.1519756838905775,0.17128455903720702,0.9107321965897693,0.0891078944666872,0.4690109781181077,0.043251859723698195,0.2788855966127155,0.041768292682926825,Big Black Delta,Dreamy Vibes
Delicately in the Sunlight,0.48,0.9879517948903923,0.13171225937183384,0.017165532652590864,0.9247743229689067,0.07904732573657737,0.30775902659034027,0.039319872476089264,0.29306118406391596,0.032520325203252036,Earthen Sea,Dreamy Vibes
Cosmic Cave,0.48,0.9457830770067656,0.13981762917933133,0.2113675307887327,0.8896690070210632,0.162303664921466,0.4422223874309222,0.032412327311370885,0.3370653438869584,0.41158536585365857,Space Ghost,Dreamy Vibes
Equity,0.49,0.9919678632602615,0.06332320162107397,0.01686491036445442,0.9769307923771313,0.04660712452520275,0.0,0.044208289054197665,0.2889261218729108,0.03577235772357724,Dedekind Cut,Dreamy Vibes
Gravity and Resignation,0.48,0.9407629915444291,0.19655521783181348,0.26147124547813977,0.8535606820461384,0.06939739246483934,0.5243476321463088,0.038575982996811906,0.2850634290477802,0.06524390243902438,Floor Overhead,Dreamy Vibes
Tadpoles,0.53,0.923694700972485,0.1529888551165147,0.12619121581674067,0.9558676028084252,0.08541217534134073,0.36230267885906864,0.04229543039319873,0.3705626490809597,0.0636178861788618,Poemme,Dreamy Vibes
Fell Through Mirrors,0.48,0.8724898292566525,0.1509625126646403,0.20836130790736826,0.7773319959879639,0.07257981726722104,0.5437018313384383,0.04739638682252923,0.30552827276553945,0.06056910569105691,Sonogram,Dreamy Vibes
Migration,0.59,0.9457830770067656,0.27862208713272546,0.04662651688996222,0.9067201604814443,0.08264038599733085,0.4025475181523059,0.03783209351753454,0.424359725649766,0.07235772357723577,Keith Kenniff,Dreamy Vibes
Dustlight,0.48,0.9166665813252138,0.1469098277608916,0.005892196847474272,0.946840521564694,0.07299045272559285,0.12165142616410177,0.04867162592986185,0.5676012512483596,0.02967479674796748,Hilyard,Dreamy Vibes
Consonance,0.07,0.9698794872259808,0.4488348530901721,0.2163779022576734,0.892678034102307,0.09762858022790268,0.51787971154561,0.03400637619553667,0.343536179730767,0.5508130081300814,Golden Retriever,Dreamy Vibes
dream #1 [arrival],0.6,0.8865460685511947,0.2502532928064843,0.10815387852855411,0.8284854563691073,0.09044245970639567,0.37744405620399973,0.043358129649309254,0.27458958888732987,0.0923780487804878,charlie dreaming,Dreamy Vibes
Space Travels,0.47,0.9759035897807847,0.06930091185410335,0.28351687994147884,0.8886659979939818,0.11816035314649422,0.5339627784799148,0.04707757704569607,0.32045081256860825,0.02967479674796748,Ok2222,Dreamy Vibes
Room 4,0.49,0.9518071795615693,0.21681864235055726,0.25646087400919904,0.9749247743229689,0.09865516887383224,0.5409015438753005,0.04782146652497343,0.5394357827317822,0.2113821138211382,36,Dreamy Vibes
door to the cosmos,0.5,0.9989959829075327,0.16717325227963528,0.013658272624332368,0.9799398194583752,0.07052663997536189,0.24488885584714895,0.04707757704569607,0.5496331267177841,0.03414634146341463,Chihei Hatakeyama,Dreamy Vibes
Portugal (A Lift),0.47,0.6656623082083879,0.0601823708206687,0.21537582796388527,0.9207622868605818,0.034082743044861925,0.4679949446137834,0.05239107332624867,0.22372667321453626,0.02469512195121951,Sea Oleena,Dreamy Vibes
Future Waves,0.49,0.9839357265205231,0.5238095238095238,0.03059332818935196,0.9127382146439318,0.10276152345755048,0.4276757614055956,0.037088204038257175,0.45403147929580134,0.15752032520325204,Uther Moads,Dreamy Vibes
Untitled #2,0.54,0.9447790599142982,0.08297872340425531,0.03319872135320113,0.8495486459378134,0.0566676932553126,0.2646643372239982,0.04399574920297556,0.34226099588144504,0.032520325203252036,Alaskan Tapes,Dreamy Vibes
Apparent Lushness,0.47,0.9558232479314386,0.24620060790273557,0.0833024360426082,0.6198595787362087,0.10276152345755048,0.22538596882511838,0.06429330499468651,0.29402685727019867,0.15447154471544716,Earthen Sea,Dreamy Vibes
Sad Ocean,0.57,0.9879517948903923,0.16919959473150953,0.01636387321756035,0.9689067201604814,0.08797864695616467,0.2475900180903526,0.05143464399574921,0.28239751070906827,0.0342479674796748,Chihei Hatakeyama,Dreamy Vibes
Anemone,0.47,0.9407629915444291,0.10638297872340426,0.115168398585071,0.8676028084252758,0.1345857714813674,0.42512328699229296,0.03772582359192348,0.3771449087562624,0.033130081300813005,ghost and tape,Dreamy Vibes
Orphans of the Sky,0.5,0.9116464958628773,0.17426545086119552,0.14723477598629164,0.765295887662989,0.0734010881839647,0.49812901147374417,0.04187035069075452,0.5115096691124885,0.03861788617886179,36,Dreamy Vibes
Introspection (Edit),0.65,0.9447790599142982,0.1033434650455927,0.12418706722916437,0.5957873620862587,0.05954214146391541,0.42083612123014397,0.03496280552603613,0.32853110375622113,0.034654471544715446,Laraaji,Dreamy Vibes
Blind Contour Drawing For Piano,0.46,0.9447790599142982,0.11752786220871317,0.12118084434779994,0.7883650952858575,0.061800636484960474,0.4509206254801378,0.03974495217853348,0.2860951311912446,0.05630081300813008,Gregg Kowalsky,Dreamy Vibes
Hope,0.64,0.4126500009066274,0.41843971631205673,0.22639864519555472,0.0,0.0814084796222154,0.6913240651252694,0.08034006376195538,0.3563499203525945,0.3597560975609756,Blood Orange,Drifting Apart
Capsize,0.44,0.589357009180873,0.4802431610942249,0.5490665677953362,0.005997993981945837,0.07494097115285907,0.7396723911481178,0.07268862911795962,0.3502793849404501,0.44308943089430897,Iris Temple,Drifting Apart
Flowers,0.6,0.5261039323554327,0.4721377912867275,0.41278446384014905,0.0,0.3717277486910995,0.6689961093351177,0.4729011689691818,0.7136944015714886,0.3719512195121951,ASTN,Drifting Apart
Sleeping on My Own,0.0,0.3775094026702718,0.6443768996960486,0.6983756375697694,0.0031995987963890672,0.1058412893953393,0.770723366292469,0.05005313496280553,0.6185797175612212,0.27845528455284546,Geoffroy,Drifting Apart
Hubris,0.0,0.5582324793143865,0.6413373860182371,0.4107803152525728,0.0559679037111334,0.14485165794066318,0.7444551830099373,0.03453772582359193,0.6020848636915128,0.11483739837398374,Sevdaliza,Drifting Apart
Take Me for My Words,0.41,0.9377509402670272,0.13272543059777103,0.12518914152295252,0.8555667001003009,0.08418026896622523,0.36701112680593767,0.03634431455897981,0.30723264470654266,0.08678861788617886,Ok2222,Drifting Apart
brooklyn baby,0.62,0.8132528208010816,0.5866261398176291,0.3396330403936148,0.24974924774322968,0.11713376450056463,0.5858052685054396,0.332624867162593,0.5598098366609167,0.18800813008130082,frumhere,Drifting Apart
Swaying,0.54,0.6034132484754151,0.49746707193515705,0.4558736584730392,1.765295887662989e-06,0.10481470074940971,0.7690878001635566,0.05547290116896919,0.3070386847035714,0.12093495934959349,7AM,Drifting Apart
Hard For Me,0.37,0.01927610407793791,0.8389057750759878,0.6522802200555149,0.0,0.23519145878246586,0.7633881000173469,0.07587672688629118,0.49985143489134115,0.45121951219512196,Baby Rose,Drifting Apart
Lonely,0.44,0.01696686476526311,0.6788247213779129,0.709398454801439,0.0006318956870611836,0.043424699722821064,0.8635541347607365,0.04314558979808714,0.4083642156174943,0.5863821138211383,Hayleau,Drifting Apart
Speculate,0.54,0.7038149577221454,0.6008105369807497,0.24944635395268208,1.2337011033099298e-06,0.4199774150497895,0.7091418234084207,0.037088204038257175,0.4947754603454964,0.4563008130081301,Xavier Omär,Drifting Apart
Tongue of Yours,0.44,0.6686743594857898,0.8054711246200609,0.3636828234445302,0.04312938816449348,0.09762858022790268,0.7303794017792976,0.05069075451647184,0.4252593699188669,0.16260162601626016,Ryan Egan,Drifting Apart
sex money feelings die - Recorded at Spotify Studios Stockholm,0.53,0.8052206840613432,0.6980749746707194,0.24343390818995322,0.0013340020060180543,0.0814084796222154,0.706589348995118,0.04250797024442083,0.5280499178765093,0.22967479674796748,Lykke Li,Drifting Apart
Don't Wanna Be Your Girl,0.64,0.6405618808967053,0.6281661600810537,0.19232811920675802,0.013640922768304914,0.09762858022790268,0.6285530196020122,0.046652497343251866,0.536398451621423,0.15752032520325204,Wet,Drifting Apart
im closing my eyes (feat. shiloh),0.26,0.5361441032801058,0.9067882472137792,0.10815387852855411,0.5506519558676027,0.09660199158197309,0.6174262136644115,0.10584484590860786,0.5532688450713525,0.5548780487804879,potsu,Drifting Apart
DEEPER - prod. BIRTHDAY BOY,0.45,0.28714786434821443,0.5582573454913881,0.36869319491347086,1.995987963891675e-06,0.07350374704855764,0.6809159170321909,0.5175345377258236,0.3933219983657838,0.3018292682926829,Reva DeVito,Drifting Apart
Actor,0.44,0.16064171069733427,0.9189463019250254,0.34965378333149616,7.713139418254763e-06,0.3645416281695924,0.6855004584541421,0.13921360255047824,0.5283140336252363,0.383130081300813,Ayelle,Drifting Apart
Chilly,0.59,0.6194775219548919,0.7436676798378927,0.27048991412223305,5.285857572718155e-06,0.09146904835232512,0.6650311005377543,0.40595111583421895,0.4260558439736214,0.24085365853658536,NIKI,Drifting Apart
Feel,0.54,0.5261039323554327,0.41438703140830796,0.25846502259677534,0.001765295887662989,0.38507340108818394,0.6003271132257825,0.04314558979808714,0.5445241377033484,0.18902439024390244,Sonder,Drifting Apart
Lies We Told,0.12,0.8483934190374371,0.7720364741641338,0.17930115338751215,0.929789368104313,0.06775485063135202,0.507545907367482,0.05302869287991499,0.4201462540958575,0.17276422764227645,Fallen Roses,Drifting Apart
Rose Dr,0.41,0.023693779284794044,0.7963525835866261,0.4228052067780305,0.8946840521564694,0.10378811210348013,0.6732089311823161,0.12646121147715197,0.3839252552431103,0.33739837398373984,Through & Through,Drifting Apart
blame,0.36,0.8242970088182219,0.552178318135765,0.4809255158177427,0.0013640922768303912,0.10276152345755048,0.7007161797140237,0.9723698193411265,0.331721126783813,0.6798780487804879,loftii,Drifting Apart
To Stay,0.4,0.91064247877041,0.34650455927051677,0.1412223302235628,0.0012337011033099299,0.07791807822605482,0.5984685153520184,0.037088204038257175,0.2598981503643972,0.04359756097560976,Trodd,Drifting Apart
"Out My Way/ Around You (feat. Marr Grey, RELLA, July 7 & Devin Tracy)",0.44,0.2269068388001763,0.60790273556231,0.6382511799424809,1.0230692076228686e-06,0.10276152345755048,0.798627115703913,0.31137088204038255,0.43817628075504084,0.3780487804878049,Sango,Drifting Apart
We Can't Be Friends,0.62,0.900602307845737,0.5835866261398177,0.28251480564769066,0.8946840521564694,0.07411970023611537,0.6384655415954205,0.04144527098831031,0.49223334626400017,0.25609756097560976,Dream Koala,Drifting Apart
Tired,0.48,0.8654617096093813,0.4741641337386017,0.34965378333149616,0.0005285857572717152,0.13663894877322658,0.6863182415185983,0.1891604675876727,0.34343713632499445,0.12601626016260162,Limbo,Drifting Apart
No Longer Lovers,0.4,0.33232863350924313,0.7639311043566362,0.4298197268345475,0.0016148445336008025,0.060055435786880204,0.7442569325700692,0.2996811902231668,0.4335996500466329,0.4095528455284552,Billy Davis,Drifting Apart
Better Give U Up,0.65,0.1767059841768111,0.5319148936170213,0.7204212720331085,0.006499498495486459,0.06672826198542245,0.7893341263350928,0.1795961742826779,0.37846136069132297,0.49085365853658536,FKJ,Drifting Apart
Best for You,0.42,0.5612445305917882,0.729483282674772,0.4117823895463609,0.012537612838515547,0.10070834616569141,0.6397789507595469,0.06429330499468651,0.4746490149307934,0.35569105691056907,vbnd,Drifting Apart
Slow Things Down,0.39,0.9206826496950831,0.5450861195542046,0.33462266892467407,0.9037111334002006,0.07576224206960272,0.46516987584566205,0.06323060573857599,0.4873637121468483,0.05721544715447155,Different Sleep,Drifting Apart
Stand Still,0.62,0.7349394875886318,0.48226950354609927,0.4398404697724289,0.023069207622868605,0.06713889744379425,0.7575644933462196,0.03942614240170032,0.616499806039997,0.1636178861788618,Sabrina Claudio,Drifting Apart
